Participant ID,sex,Unnamed: 0,first_row,blank,not_blank,DD,DS,SS,merged,SS_DS
132,female,132,1.0,0.0,0.9375,0.8984375,0.953125,0.8888888888888888,0.9098039215686274,0.9212598425196852
133,female,133,0.0,0.0,0.474365234375,0.4765625,0.5,0.5079365079365079,0.4901960784313725,0.5039370078740157
134,male,134,1.0,0.0,1.0,0.96875,1.0,0.984126984126984,0.9803921568627452,0.9921259842519684
135,male,135,1.0,0.0,0.9921875,0.9921875,1.0,0.984126984126984,0.992156862745098,0.9921259842519684
136,male,136,1.0,0.0,1.0,1.0,0.953125,0.9682539682539684,0.9803921568627452,0.9606299212598424
137,female,137,1.0,0.0,0.875,1.0,0.984375,1.0,0.996078431372549,0.9921259842519684
138,male,138,1.0,0.0,0.997802734375,0.9140625,0.921875,0.9682539682539684,0.9294117647058824,0.9448818897637796
139,female,139,1.0,0.0,1.0,0.9296875,0.953125,0.9365079365079364,0.9372549019607844,0.9448818897637796
141,male,141,1.0,0.0,1.0,0.9921875,1.0,0.984126984126984,0.992156862745098,0.9921259842519684
142,male,142,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
144,female,144,1.0,0.0,1.0,0.984375,1.0,1.0,0.992156862745098,1.0
145,male,145,1.0,0.0,1.0,1.0,1.0,0.984126984126984,0.996078431372549,0.9921259842519684
146,female,146,1.0,0.0,1.0,1.0,0.984375,0.984126984126984,0.992156862745098,0.984251968503937
147,female,147,1.0,0.0,1.0,0.9921875,0.96875,0.984126984126984,0.984313725490196,0.9763779527559056
149,male,149,0.0,0.0,1.0,0.9140625,0.96875,0.9365079365079364,0.9333333333333332,0.952755905511811
151,female,151,1.0,0.0,0.999969482421875,0.984375,0.96875,0.9682539682539684,0.976470588235294,0.968503937007874
153,female,153,1.0,0.0,0.734375,0.9453125,0.953125,0.9206349206349206,0.9411764705882352,0.937007874015748
156,female,156,0.0,0.0,0.999725341796875,0.9296875,0.9375,0.8888888888888888,0.9215686274509804,0.9133858267716536
157,female,157,1.0,0.0,1.0,0.9765625,1.0,0.9523809523809524,0.976470588235294,0.9763779527559056
158,female,158,1.0,0.0,1.0,0.9609375,1.0,0.984126984126984,0.976470588235294,0.9921259842519684
159,female,159,1.0,0.0,0.998046875,0.96875,0.921875,0.9365079365079364,0.9490196078431372,0.9291338582677166
160,female,160,1.0,0.0,1.0,0.9765625,1.0,0.9523809523809524,0.976470588235294,0.9763779527559056
161,female,161,1.0,0.0,0.982421875,0.9375,0.984375,0.9365079365079364,0.9490196078431372,0.9606299212598424
162,female,162,1.0,0.0,1.0,0.96875,1.0,0.9682539682539684,0.976470588235294,0.984251968503937
163,female,163,1.0,0.0,1.0,0.984375,0.953125,0.9047619047619048,0.9568627450980391,0.9291338582677166
164,female,164,1.0,0.0,1.0,0.984375,1.0,0.984126984126984,0.9882352941176472,0.9921259842519684
165,female,165,1.0,0.0,1.0,0.9453125,0.984375,0.984126984126984,0.9647058823529412,0.984251968503937
167,male,167,0.0,0.0,0.998016357421875,0.9921875,1.0,1.0,0.996078431372549,1.0
168,female,168,1.0,0.0,0.99951171875,0.953125,0.921875,0.9523809523809524,0.9450980392156862,0.937007874015748
169,female,169,1.0,0.0,1.0,0.9609375,0.984375,0.9365079365079364,0.9607843137254902,0.9606299212598424
171,female,171,1.0,0.0,0.859375,0.9765625,1.0,0.9682539682539684,0.9803921568627452,0.984251968503937
174,male,174,1.0,0.0,0.984375,0.96875,0.96875,0.9682539682539684,0.9686274509803922,0.968503937007874
175,female,175,0.0,0.1176470588235294,0.812225341796875,0.8203125,0.71875,0.8412698412698413,0.8,0.7795275590551181
176,female,176,1.0,0.0,0.982421875,0.9375,0.9375,0.9206349206349206,0.9333333333333332,0.9291338582677166
177,male,177,1.0,0.0,0.996063232421875,0.96875,0.984375,0.984126984126984,0.976470588235294,0.984251968503937
178,male,178,1.0,0.0,0.875,0.953125,0.921875,0.984126984126984,0.9529411764705882,0.952755905511811
179,female,179,1.0,0.0,1.0,0.9609375,0.984375,0.9682539682539684,0.9686274509803922,0.9763779527559056
180,female,180,1.0,0.0,1.0,0.9765625,0.96875,0.984126984126984,0.976470588235294,0.9763779527559056
181,female,181,1.0,0.0,1.0,0.9609375,0.984375,0.9523809523809524,0.9647058823529412,0.968503937007874
182,male,182,1.0,0.0,0.998046875,0.890625,0.921875,0.9206349206349206,0.9058823529411764,0.9212598425196852
184,female,184,1.0,0.0,1.0,0.9609375,0.953125,0.984126984126984,0.9647058823529412,0.968503937007874
186,female,186,1.0,0.0,0.998046875,1.0,0.984375,1.0,0.996078431372549,0.9921259842519684
187,female,187,1.0,0.0,1.0,0.9921875,0.96875,0.9365079365079364,0.9725490196078432,0.952755905511811
188,female,188,1.0,0.0,1.0,0.984375,0.96875,0.9523809523809524,0.9725490196078432,0.9606299212598424
189,male,189,1.0,0.0,0.5,0.96875,0.96875,0.9365079365079364,0.9607843137254902,0.952755905511811
190,female,190,1.0,0.0,1.0,0.9921875,0.96875,1.0,0.9882352941176472,0.984251968503937
191,female,191,1.0,0.0,1.0,0.984375,0.984375,0.984126984126984,0.984313725490196,0.984251968503937
193,female,193,1.0,0.0,1.0,0.9765625,0.96875,0.984126984126984,0.976470588235294,0.9763779527559056
194,male,194,1.0,0.0,0.9921875,0.96875,0.9375,0.9365079365079364,0.9529411764705882,0.937007874015748
195,male,195,1.0,0.0,0.984375,0.9921875,1.0,0.9523809523809524,0.984313725490196,0.9763779527559056
196,female,196,1.0,0.0,1.0,0.96875,0.984375,0.984126984126984,0.976470588235294,0.984251968503937
197,female,197,1.0,0.0,1.0,0.9296875,0.9375,0.9682539682539684,0.9411764705882352,0.952755905511811
